id,person_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,created_at,updated_at,detection_time
6ccb00d7-0077-4a3f-8e03-62b8658308ec,person_1,105,219,176,388,"0.891298651695251",2025-10-16 02:35:58.010785,2025-10-16 02:35:58.010807,2025-10-16 02:35:58.007521
ba5f764d-350a-4f12-be31-cf97edd08bd6,person_1,89,230,166,393,"0.579908013343811",2025-10-16 02:33:44.953292,2025-10-16 02:33:44.953304,2025-10-16 02:33:44.949856
a3f566f1-3cbe-4513-aabe-3a887d595a0d,person_1,103,217,169,386,"0.834802389144897",2025-10-16 02:35:56.988091,2025-10-16 02:35:56.988107,2025-10-16 02:35:56.984787
adb32322-394d-492b-886a-878ae3e1b19c,person_1,89,230,165,397,"0.851780891418457",2025-10-16 02:33:45.986876,2025-10-16 02:33:45.986891,2025-10-16 02:33:45.983069
7cc0c3fc-af51-4aba-ba62-233314822958,person_1,102,216,169,386,"0.800737202167511",2025-10-16 02:35:55.959347,2025-10-16 02:35:55.959358,2025-10-16 02:35:55.956033
dd342e49-cc4d-4a89-a405-319b6ef8c717,person_1,93,215,184,376,"0.82583224773407",2025-10-16 02:33:47.957505,2025-10-16 02:33:47.957515,2025-10-16 02:33:47.954108
a1abc283-ac58-4e00-9e46-3f44e4729cca,person_1,95,248,189,414,"0.789833009243011",2025-10-16 02:37:07.958782,2025-10-16 02:37:07.958797,2025-10-16 02:37:07.955232
746727e6-69f6-4e60-9046-7bfbfc0db2ea,person_1,95,215,183,375,"0.855729877948761",2025-10-16 02:33:48.961395,2025-10-16 02:33:48.961412,2025-10-16 02:33:48.957446
f0450634-20ac-479d-83d3-e4c820480d7a,person_1,102,216,172,387,"0.764289319515228",2025-10-16 02:35:54.407994,2025-10-16 02:35:54.408008,2025-10-16 02:35:54.404396
8732f905-1ed1-4290-a231-1e68591c1f6b,person_1,94,215,183,375,"0.868719279766083",2025-10-16 02:33:49.971563,2025-10-16 02:33:49.971579,2025-10-16 02:33:49.967002
d9263575-d83b-419b-82b9-c68f659e9d9c,person_1,94,250,182,419,"0.84626978635788",2025-10-16 02:37:06.696255,2025-10-16 02:37:06.696268,2025-10-16 02:37:06.693325
cc4a7877-fde8-4b16-a6de-e3eda39714c1,person_1,102,215,172,386,"0.62855988740921",2025-10-16 02:35:52.866797,2025-10-16 02:35:52.86681,2025-10-16 02:35:52.861444
333a77f0-116c-4532-a135-2d0ba7c44b2b,person_1,93,215,183,375,"0.861673772335052",2025-10-16 02:33:52.956042,2025-10-16 02:33:52.956054,2025-10-16 02:33:52.95209
bdd317b2-db06-47ba-9448-d3f1e69dc17f,person_1,100,215,178,387,"0.690705060958862",2025-10-16 02:35:51.187951,2025-10-16 02:35:51.187961,2025-10-16 02:35:51.182862
5e263c8c-aac1-4c67-94af-f76ad5208530,person_1,93,215,184,376,"0.859138548374176",2025-10-16 02:33:53.960962,2025-10-16 02:33:53.96098,2025-10-16 02:33:53.957267
aacaa1ec-3e3d-4223-bc1a-c09fa1d812a9,person_1,106,255,180,418,"0.868744492530823",2025-10-16 02:37:05.453699,2025-10-16 02:37:05.45371,2025-10-16 02:37:05.449128
82700efa-428c-4037-aaf8-076d7466da79,person_1,115,213,178,374,"0.805834949016571",2025-10-16 02:33:54.967059,2025-10-16 02:33:54.967073,2025-10-16 02:33:54.963654
767ea82a-5625-49d0-b5a9-39d0b53b8891,person_1,100,216,175,386,"0.746814787387848",2025-10-16 02:35:50.044773,2025-10-16 02:35:50.044799,2025-10-16 02:35:50.038916
bfa26966-3ddb-426f-b4ef-7b8fec117ff1,person_1,99,217,182,388,"0.733727633953094",2025-10-16 02:35:48.880905,2025-10-16 02:35:48.880922,2025-10-16 02:35:48.876555
758fd57f-071e-44cd-9d19-c36475572087,person_1,123,206,179,372,"0.671702444553375",2025-10-16 02:33:58.958239,2025-10-16 02:33:58.958252,2025-10-16 02:33:58.955414
c99ed864-91f5-4652-bf7d-692cc94a41d3,person_1,104,254,178,417,"0.817318022251129",2025-10-16 02:37:04.198088,2025-10-16 02:37:04.198112,2025-10-16 02:37:04.192401
1f96b519-5473-40e3-9063-bad30c6de72c,person_1,102,206,180,373,"0.796971023082733",2025-10-16 02:34:00.966454,2025-10-16 02:34:00.966465,2025-10-16 02:34:00.963655
70474add-67b2-4f25-91ac-e91d991d34e4,person_1,104,215,179,387,"0.554564356803894",2025-10-16 02:35:47.668332,2025-10-16 02:35:47.668357,2025-10-16 02:35:47.664077
cba2d3ea-4e1f-4878-8265-cff72eb1a80d,person_1,119,208,181,371,"0.855847060680389",2025-10-16 02:34:02.960945,2025-10-16 02:34:02.960959,2025-10-16 02:34:02.957555
6403a866-5183-4021-92e8-a0d9ee26d76e,person_1,104,219,169,387,"0.810583651065826",2025-10-16 02:35:46.566228,2025-10-16 02:35:46.566278,2025-10-16 02:35:46.559425
d2b2c16d-b238-4e33-a687-a735f549c6e3,person_1,117,209,182,373,"0.860449194908142",2025-10-16 02:34:04.005179,2025-10-16 02:34:04.00519,2025-10-16 02:34:04.001928
eb2a88e4-1211-473f-9006-8d00ca09b51b,person_1,106,256,172,392,"0.679162800312042",2025-10-16 02:37:02.975115,2025-10-16 02:37:02.975138,2025-10-16 02:37:02.971551
e2f9d83c-6d68-46e2-9d4d-8f0bcff5ae45,person_1,148,208,205,374,"0.79929506778717",2025-10-16 02:34:05.486078,2025-10-16 02:34:05.486093,2025-10-16 02:34:05.48278
caecfba1-9d91-481e-828c-b4da637ca7a9,person_1,94,215,170,390,"0.7586949467659",2025-10-16 02:35:45.42737,2025-10-16 02:35:45.427387,2025-10-16 02:35:45.422547
3555e27c-35ea-450c-9aa4-26ef0f983db3,person_1,136,211,202,378,"0.866637468338013",2025-10-16 02:34:06.551203,2025-10-16 02:34:06.551215,2025-10-16 02:34:06.547335
86d403cd-00bc-4940-ba67-3aebcae39da8,person_1,134,213,202,376,"0.848225057125092",2025-10-16 02:34:07.582849,2025-10-16 02:34:07.582905,2025-10-16 02:34:07.579379
e8525cb5-7446-4e5b-87b6-c819697747c2,person_1,104,257,180,416,"0.834542572498322",2025-10-16 02:37:01.680096,2025-10-16 02:37:01.680114,2025-10-16 02:37:01.675764
d14cd530-648d-4516-8589-231bbc7df489,person_1,138,213,201,377,"0.850141525268555",2025-10-16 02:34:08.649174,2025-10-16 02:34:08.649188,2025-10-16 02:34:08.645283
31b234c8-05d3-40e2-88a1-7ea82d980eb4,person_1,94,215,171,390,"0.865787744522095",2025-10-16 02:35:44.241282,2025-10-16 02:35:44.241302,2025-10-16 02:35:44.235049
6822b49b-05c6-428a-9c44-e7b14c38fbb5,person_1,126,214,197,379,"0.758404433727264",2025-10-16 02:34:09.857292,2025-10-16 02:34:09.857307,2025-10-16 02:34:09.852403
8c8f1bf4-a9a6-43dc-b078-63ce4026ef8c,person_1,94,216,170,390,"0.858967006206512",2025-10-16 02:35:43.06284,2025-10-16 02:35:43.062858,2025-10-16 02:35:43.058374
c0e4f755-1777-47ba-8c81-35a6b0b565f3,person_1,135,215,198,378,"0.767006456851959",2025-10-16 02:34:11.267935,2025-10-16 02:34:11.267947,2025-10-16 02:34:11.264802
83f7d57b-97fe-4ac0-9ceb-967ecd68c4df,person_1,131,215,198,375,"0.709563076496124",2025-10-16 02:34:12.636545,2025-10-16 02:34:12.636561,2025-10-16 02:34:12.633689
153eb63e-2881-4db9-a660-9f808564cd3a,person_1,101,256,179,416,"0.83241879940033",2025-10-16 02:36:59.803388,2025-10-16 02:36:59.803399,2025-10-16 02:36:59.799486
80db67cc-1ed5-4792-9f17-94d9a71c4242,person_1,145,208,203,374,"0.812053620815277",2025-10-16 02:34:13.776328,2025-10-16 02:34:13.776348,2025-10-16 02:34:13.77355
165b12aa-0654-4567-bcab-7e8fc2fd0b69,person_1,95,214,170,390,"0.803139865398407",2025-10-16 02:35:41.829737,2025-10-16 02:35:41.829748,2025-10-16 02:35:41.826303
2273b63b-5dc2-4529-955c-7590bd6ff61b,person_1,139,211,200,374,"0.853811383247375",2025-10-16 02:34:15.240539,2025-10-16 02:34:15.240556,2025-10-16 02:34:15.235667
d0ecf24e-4a4c-4d9f-9dda-86ce1b994166,person_1,95,214,171,390,"0.829678475856781",2025-10-16 02:35:40.651934,2025-10-16 02:35:40.651946,2025-10-16 02:35:40.648889
9bb0ca15-7e76-4eb6-8b0b-b5676d11e9d6,person_1,98,213,169,389,"0.673260867595673",2025-10-16 02:35:39.637782,2025-10-16 02:35:39.637799,2025-10-16 02:35:39.634949
9b22a92d-c105-429e-bf4e-139f0d738727,person_1,139,213,201,375,"0.866564273834229",2025-10-16 02:34:17.060585,2025-10-16 02:34:17.060597,2025-10-16 02:34:17.057319
76ed68b5-8ed5-4876-b608-3ecce8919ecd,person_1,100,254,181,417,"0.811589121818542",2025-10-16 02:36:58.546676,2025-10-16 02:36:58.546691,2025-10-16 02:36:58.542533
c4592452-cb26-4628-9a93-0931956936fc,person_1,140,212,203,374,"0.76683896780014",2025-10-16 02:34:18.81871,2025-10-16 02:34:18.818725,2025-10-16 02:34:18.815507
bf83694f-d6d3-405f-a6ea-7dafbebfe894,person_1,97,212,169,388,"0.817744016647339",2025-10-16 02:35:37.678774,2025-10-16 02:35:37.678796,2025-10-16 02:35:37.675273
716a18d5-752a-475e-8696-7ea58ab8187d,person_1,150,224,209,392,"0.843282222747803",2025-10-16 02:34:20.328276,2025-10-16 02:34:20.328287,2025-10-16 02:34:20.325393
4841b907-552e-4391-8031-0a5df741a244,person_1,127,234,206,415,"0.758976936340332",2025-10-16 02:34:21.426083,2025-10-16 02:34:21.42611,2025-10-16 02:34:21.422526
1596c15a-0f1f-467c-9d2f-3af15c9d91fe,person_1,96,214,154,379,"0.810312509536743",2025-10-16 02:35:36.056365,2025-10-16 02:35:36.056388,2025-10-16 02:35:36.052553
d841068d-d7c1-4d52-9a01-63c7ff43417e,person_1,129,253,207,379,"0.710603177547455",2025-10-16 02:34:22.592835,2025-10-16 02:34:22.592851,2025-10-16 02:34:22.58908
4e739540-6493-4ce3-a437-f570633ed6d1,person_1,96,224,159,386,"0.759253740310669",2025-10-16 02:35:34.204114,2025-10-16 02:35:34.204134,2025-10-16 02:35:34.199272
d4bedb14-2df5-43ca-836d-45808a481280,person_1,98,255,181,417,"0.829327404499054",2025-10-16 02:36:57.339998,2025-10-16 02:36:57.340009,2025-10-16 02:36:57.336311
d043b110-a546-4ad0-bbfc-4371fed8b49f,person_1,176,248,245,419,"0.847152531147003",2025-10-16 02:34:23.889962,2025-10-16 02:34:23.889974,2025-10-16 02:34:23.885781
64911349-b34f-400f-9194-dcbae83ef698,person_1,95,255,177,390,"0.788475751876831",2025-10-16 02:36:56.110764,2025-10-16 02:36:56.110778,2025-10-16 02:36:56.107764
e8a07635-7662-4ec2-a9a3-d4f02e262b3f,person_1,98,224,161,385,"0.865449845790863",2025-10-16 02:35:32.579962,2025-10-16 02:35:32.579977,2025-10-16 02:35:32.576916
976eeaaf-23c2-4206-8b90-baa6136b4dd2,person_1,175,247,245,418,"0.844802975654602",2025-10-16 02:34:24.955032,2025-10-16 02:34:24.955044,2025-10-16 02:34:24.951439
47acf5b3-9510-4ad3-94cd-e45ca32e82ef,person_1,68,220,154,389,"0.797434091567993",2025-10-16 02:36:53.648072,2025-10-16 02:36:53.648091,2025-10-16 02:36:53.644893
6dbbd880-a96a-4540-a77c-3a2360be07b0,person_1,100,223,160,386,"0.611837029457092",2025-10-16 02:35:31.22939,2025-10-16 02:35:31.229402,2025-10-16 02:35:31.225546
cacf2385-f35f-4401-b1b4-e26d70025fe5,person_1,175,248,246,419,"0.860714077949524",2025-10-16 02:34:26.083803,2025-10-16 02:34:26.083814,2025-10-16 02:34:26.079591
ccebdc1a-d80f-4a68-ba1c-cb7465bca3c5,person_1,98,221,160,384,"0.780291557312012",2025-10-16 02:35:29.643,2025-10-16 02:35:29.643015,2025-10-16 02:35:29.639796
e210e659-c877-4cbe-b357-b9934bbb4d62,person_1,98,221,154,377,"0.744114935398102",2025-10-16 02:36:51.881758,2025-10-16 02:36:51.881774,2025-10-16 02:36:51.878529
bbba4180-5362-47c4-8059-00bad425d528,person_1,176,248,247,418,"0.865064263343811",2025-10-16 02:34:27.212587,2025-10-16 02:34:27.212599,2025-10-16 02:34:27.208822
5d4e99c1-23da-4113-954d-34d7255cc806,person_1,101,214,159,385,"0.774626493453979",2025-10-16 02:35:27.408033,2025-10-16 02:35:27.408052,2025-10-16 02:35:27.405122
7df8113b-9365-4226-8e2c-57a58136445c,person_1,95,219,149,331,"0.805934965610504",2025-10-16 02:36:50.643276,2025-10-16 02:36:50.64329,2025-10-16 02:36:50.640054
ac1c552f-1876-464b-85e7-cf51045bebb8,person_1,92,210,168,376,"0.802450358867645",2025-10-16 02:35:25.716431,2025-10-16 02:35:25.716453,2025-10-16 02:35:25.713304
c1b081dd-93c2-403c-819d-de86dd8d1522,person_1,175,249,248,419,"0.832972824573517",2025-10-16 02:34:28.284876,2025-10-16 02:34:28.284891,2025-10-16 02:34:28.280611
a16c6b0c-1f96-4085-ba7e-51e61102ea4e,person_1,81,213,161,377,"0.826342403888702",2025-10-16 02:36:48.936452,2025-10-16 02:36:48.936466,2025-10-16 02:36:48.933323
78af378e-101e-4264-8445-6a6a93b6cbb6,person_1,88,209,149,372,"0.761700391769409",2025-10-16 02:35:24.65757,2025-10-16 02:35:24.657594,2025-10-16 02:35:24.651492
5299bb73-4eb1-4c4c-91cf-bcab07c6074c,person_1,176,249,249,419,"0.831779539585114",2025-10-16 02:34:29.402468,2025-10-16 02:34:29.402478,2025-10-16 02:34:29.398977
4187d39b-426d-4aaf-8875-314450c60e7b,person_1,82,213,162,378,"0.796145677566528",2025-10-16 02:36:47.663768,2025-10-16 02:36:47.663794,2025-10-16 02:36:47.659921
438180f0-7b60-4876-9e3f-3641595043d7,person_1,84,210,147,373,"0.811969757080078",2025-10-16 02:35:22.797802,2025-10-16 02:35:22.797815,2025-10-16 02:35:22.792485
eef9279c-2480-425c-b186-8ac3f65e730b,person_1,176,248,248,419,"0.845712661743164",2025-10-16 02:34:30.602558,2025-10-16 02:34:30.602576,2025-10-16 02:34:30.59917
dcb376eb-2c3d-48d5-872e-8542700fb7a1,person_1,83,212,162,379,"0.809133231639862",2025-10-16 02:36:46.518765,2025-10-16 02:36:46.518778,2025-10-16 02:36:46.51562
1b9baddf-6769-4430-8329-972dc0c22e9a,person_1,176,248,247,418,"0.854825794696808",2025-10-16 02:34:31.853514,2025-10-16 02:34:31.853528,2025-10-16 02:34:31.848769
86fab36a-be97-4618-b0bb-7e38fa84253f,person_1,83,213,146,374,"0.802257835865021",2025-10-16 02:36:45.294721,2025-10-16 02:36:45.294741,2025-10-16 02:36:45.291342
bb314081-cbd4-49ac-b002-ce7a18e95bdf,person_1,63,211,146,373,"0.830087125301361",2025-10-16 02:35:21.144209,2025-10-16 02:35:21.144226,2025-10-16 02:35:21.138889
6cc03cec-96d2-440b-909f-a99314386a0e,person_1,176,250,247,419,"0.836681842803955",2025-10-16 02:34:33.016648,2025-10-16 02:34:33.016662,2025-10-16 02:34:33.012869
e0ca0849-3413-4439-bd5f-3572dde0cd6a,person_1,80,213,151,370,"0.798157155513763",2025-10-16 02:36:44.128606,2025-10-16 02:36:44.12862,2025-10-16 02:36:44.125405
22101ac8-81a2-43d1-9b00-a99c9cbd4af0,person_1,174,249,248,419,"0.836769640445709",2025-10-16 02:34:34.171363,2025-10-16 02:34:34.171375,2025-10-16 02:34:34.168117
83ef328b-3493-4888-8d90-7c88d2859716,person_1,94,214,164,378,"0.778286159038544",2025-10-16 02:36:26.789671,2025-10-16 02:36:26.789689,2025-10-16 02:36:26.785085
"044e20aa-d99b-4463-985f-7cbd9e09e12c",person_1,81,212,156,372,"0.854724645614624",2025-10-16 02:36:42.89072,2025-10-16 02:36:42.890732,2025-10-16 02:36:42.886144
76bb0646-3870-4e3a-80c3-ae10b95e65bc,person_1,176,249,248,419,"0.834268152713776",2025-10-16 02:34:35.324115,2025-10-16 02:34:35.324131,2025-10-16 02:34:35.320442
4d731535-c550-4e57-96f6-af1f36ee8afe,person_1,81,213,153,371,"0.773129343986511",2025-10-16 02:36:41.648269,2025-10-16 02:36:41.648286,2025-10-16 02:36:41.644991
c66b2742-82a4-46d4-b945-78eace27436b,person_1,60,211,147,372,"0.709721267223358",2025-10-16 02:35:19.570235,2025-10-16 02:35:19.570249,2025-10-16 02:35:19.565325
c1e3642b-cf97-4a4c-88f2-5fd75e3114c4,person_1,176,248,248,418,"0.797572016716003",2025-10-16 02:34:36.610067,2025-10-16 02:34:36.610081,2025-10-16 02:34:36.606778
d5f036ce-9607-40f7-a218-0308428ceed9,person_1,80,215,156,374,"0.806135177612305",2025-10-16 02:36:40.51102,2025-10-16 02:36:40.511031,2025-10-16 02:36:40.506429
c5db130a-7e61-4233-85d6-3cff77c1c585,person_1,74,211,148,374,"0.636207520961761",2025-10-16 02:35:18.208958,2025-10-16 02:35:18.208975,2025-10-16 02:35:18.200473
4f015802-e159-4aa9-9b34-4fd734d2b51b,person_1,176,249,250,419,"0.837688028812408",2025-10-16 02:34:37.898548,2025-10-16 02:34:37.898577,2025-10-16 02:34:37.894531
36a86cb1-1d43-40fd-995f-020204fa3034,person_1,81,213,161,376,"0.80892676115036",2025-10-16 02:36:39.360036,2025-10-16 02:36:39.360052,2025-10-16 02:36:39.35689
"062d859e-8fc2-44d0-99a2-cfa4feeb883a",person_1,85,206,144,369,"0.855466425418854",2025-10-16 02:35:16.576073,2025-10-16 02:35:16.576083,2025-10-16 02:35:16.572477
7fe6bf43-3b2f-492e-9567-6ebc5d7af037,person_1,177,248,250,419,"0.752836465835571",2025-10-16 02:34:38.966547,2025-10-16 02:34:38.966559,2025-10-16 02:34:38.963339
"07d02f45-2ad3-453f-975a-7209831e2469",person_1,174,249,249,420,"0.727223694324493",2025-10-16 02:34:40.003511,2025-10-16 02:34:40.003539,2025-10-16 02:34:39.998918
9605ae7d-7301-4c06-b07d-d967ecdf3b9c,person_1,45,207,139,354,"0.793958783149719",2025-10-16 02:35:15.338568,2025-10-16 02:35:15.338588,2025-10-16 02:35:15.335559
dd443bac-78f3-4714-a30f-cfd71458eefc,person_1,174,248,249,419,"0.810563087463379",2025-10-16 02:34:41.960302,2025-10-16 02:34:41.960317,2025-10-16 02:34:41.956816
49b6aa12-a941-4555-960d-1dc544a48e6d,person_1,175,246,248,420,"0.852404654026031",2025-10-16 02:34:42.964539,2025-10-16 02:34:42.964554,2025-10-16 02:34:42.961166
cd72a858-15a6-4743-bc0c-1e047bd80072,person_1,62,203,142,357,"0.694879412651062",2025-10-16 02:35:13.81086,2025-10-16 02:35:13.810886,2025-10-16 02:35:13.806966
38734e67-38f6-403b-98f7-ac792327e626,person_1,179,247,249,419,"0.861829161643982",2025-10-16 02:34:44.977032,2025-10-16 02:34:44.977047,2025-10-16 02:34:44.973491
3bb774c5-44cd-48f1-b015-da28f8c73e7d,person_1,79,214,139,377,"0.83983314037323",2025-10-16 02:36:38.070543,2025-10-16 02:36:38.070558,2025-10-16 02:36:38.066751
18f63282-95d5-4c71-8453-0d88e2fb6c80,person_1,150,245,244,420,"0.875078558921814",2025-10-16 02:34:46.968235,2025-10-16 02:34:46.968249,2025-10-16 02:34:46.964674
b5d9c620-448f-474e-99a3-1131bb6298ad,person_1,91,219,162,371,"0.852131366729736",2025-10-16 02:36:28.438641,2025-10-16 02:36:28.438657,2025-10-16 02:36:28.434674
5f59a738-f7e0-4371-afe7-d62629e2479f,person_1,140,249,233,418,"0.884441375732422",2025-10-16 02:34:48.963768,2025-10-16 02:34:48.963779,2025-10-16 02:34:48.960628
fb33ae87-6c93-4273-bccf-560e5533ec8f,person_1,85,204,148,371,"0.82801216840744",2025-10-16 02:35:12.405006,2025-10-16 02:35:12.405021,2025-10-16 02:35:12.401314
2550c327-e4ec-426f-8711-3ab2f12c1c36,person_1,139,249,231,417,"0.877869844436646",2025-10-16 02:34:50.005633,2025-10-16 02:34:50.005663,2025-10-16 02:34:50.000503
a066ad45-3d36-4ca8-9cf0-d1f2297fd829,person_1,80,213,141,375,"0.825425207614899",2025-10-16 02:36:36.922974,2025-10-16 02:36:36.922988,2025-10-16 02:36:36.919262
6f4aa863-dd1f-48f2-9189-db651c571d39,person_1,86,206,145,370,"0.881079971790314",2025-10-16 02:35:11.019684,2025-10-16 02:35:11.019704,2025-10-16 02:35:11.015459
2742a2c2-1e2d-49a3-bc6e-7f456177778b,person_1,154,245,230,415,"0.838532030582428",2025-10-16 02:34:51.977036,2025-10-16 02:34:51.977057,2025-10-16 02:34:51.973446
bd442002-8cfb-44bb-9a66-38e26495135c,person_1,160,245,230,417,"0.823553740978241",2025-10-16 02:34:52.986682,2025-10-16 02:34:52.986703,2025-10-16 02:34:52.981003
d8ef698a-7f2f-44d7-a03e-dec4e0799a97,person_1,83,213,152,375,"0.814683675765991",2025-10-16 02:35:09.044123,2025-10-16 02:35:09.04414,2025-10-16 02:35:09.040224
8a45cba0-ec11-45e5-9b3c-db03b50506be,person_1,137,251,231,418,"0.871819853782654",2025-10-16 02:34:54.958998,2025-10-16 02:34:54.95901,2025-10-16 02:34:54.956026
4be48817-1d6c-49dc-a9d8-442532692257,person_1,134,250,230,416,"0.833011567592621",2025-10-16 02:34:55.989001,2025-10-16 02:34:55.989017,2025-10-16 02:34:55.984299
f93ac2b3-b447-45a3-a227-338c538f4b6e,person_1,83,229,152,379,"0.748424232006073",2025-10-16 02:36:35.67668,2025-10-16 02:36:35.67669,2025-10-16 02:36:35.673311
e99d199e-c71d-48b0-aea9-062203c97126,person_1,149,249,229,417,"0.87255597114563",2025-10-16 02:34:57.957708,2025-10-16 02:34:57.957721,2025-10-16 02:34:57.953879
cfeb24e6-5c72-4d1f-bbda-0275d5dfd39a,person_1,91,220,163,370,"0.835667371749878",2025-10-16 02:36:30.817876,2025-10-16 02:36:30.817892,2025-10-16 02:36:30.814379
3318641c-2789-4d27-9a67-8be721e0c65d,person_10,309,142,351,224,"0.614729702472687",2025-10-16 02:33:12.862823,2025-10-16 02:33:12.862848,2025-10-16 02:33:12.858564
ee7dd795-174a-4686-b42b-175346408c8e,person_102,240,120,277,218,"0.710311949253082",2025-10-16 02:35:18.219065,2025-10-16 02:35:18.219083,2025-10-16 02:35:18.200498
f79cad3b-b990-4e52-bbc6-f19b7704b36e,person_103,304,138,354,244,"0.765184462070465",2025-10-16 02:35:19.713952,2025-10-16 02:35:19.713963,2025-10-16 02:35:19.70971
172ebcfe-c1ad-42fc-a300-48434ed597c5,person_105,424,167,458,276,"0.62635201215744",2025-10-16 02:35:21.432581,2025-10-16 02:35:21.432593,2025-10-16 02:35:21.428485
2ff93ef8-9915-41c1-bf4c-5cf650c9216f,person_11,331,279,417,419,"0.522491931915283",2025-10-16 02:33:13.867931,2025-10-16 02:33:13.867946,2025-10-16 02:33:13.864552
ec87ded7-f070-4cc2-83e6-95a923ab8256,person_11,433,306,541,418,"0.680292904376984",2025-10-16 02:33:15.301803,2025-10-16 02:33:15.301818,2025-10-16 02:33:15.290662
ea910970-f208-47ed-88b2-c20dc8226fe9,person_112,1,184,50,308,"0.641444742679596",2025-10-16 02:35:44.249515,2025-10-16 02:35:44.249527,2025-10-16 02:35:44.235065
9c22482b-24dc-4bca-9670-5303731c3e95,person_113,373,224,442,414,"0.838100492954254",2025-10-16 02:35:42.427086,2025-10-16 02:35:42.4271,2025-10-16 02:35:42.423221
747fbbdb-b22d-4521-8212-ae83a70cfbc8,person_115,309,201,373,382,"0.829506039619446",2025-10-16 02:35:44.257035,2025-10-16 02:35:44.257046,2025-10-16 02:35:44.235092
8b8ea43a-dfb7-417f-ac79-80126badca93,person_115,325,207,390,384,"0.815631151199341",2025-10-16 02:35:43.070201,2025-10-16 02:35:43.070217,2025-10-16 02:35:43.058415
94fb30b4-80eb-45fc-811b-9cb70cf04443,person_116,449,173,511,302,"0.750874876976013",2025-10-16 02:35:43.268558,2025-10-16 02:35:43.268575,2025-10-16 02:35:43.263814
5ebe0906-3dcb-43aa-a68f-d328a49e9de5,person_117,274,226,338,416,"0.72799277305603",2025-10-16 02:35:43.277195,2025-10-16 02:35:43.277206,2025-10-16 02:35:43.263821
46cea493-c88a-483b-9ebe-c025c36afb9e,person_117,255,176,307,331,"0.854116320610046",2025-10-16 02:35:44.377672,2025-10-16 02:35:44.377687,2025-10-16 02:35:44.373473
a139bb56-b35c-404f-a36c-1934efbacf38,person_117,246,172,298,310,"0.810084700584412",2025-10-16 02:35:45.436026,2025-10-16 02:35:45.436046,2025-10-16 02:35:45.422632
fb164d12-ab95-4ef6-9910-f6ec84a41c6d,person_118,203,129,230,209,"0.500067591667175",2025-10-16 02:35:48.88949,2025-10-16 02:35:48.889501,2025-10-16 02:35:48.876576
"07c98740-ff0a-468d-9e09-65bafe290fee",person_118,203,182,263,323,"0.742654919624329",2025-10-16 02:35:45.443022,2025-10-16 02:35:45.443034,2025-10-16 02:35:45.422641
9830fb67-e2fc-4565-8d30-20034587242b,person_118,212,134,244,225,"0.663349747657776",2025-10-16 02:35:47.680912,2025-10-16 02:35:47.680924,2025-10-16 02:35:47.664121
5aef6c2a-e63f-4152-8ef8-e97f53f0fb83,person_119,368,153,393,230,"0.533273279666901",2025-10-16 02:35:46.57571,2025-10-16 02:35:46.575722,2025-10-16 02:35:46.559486
77551f9e-1208-4441-bf12-490f73ba5df4,person_119,357,163,396,228,"0.555154085159302",2025-10-16 02:35:47.687689,2025-10-16 02:35:47.6877,2025-10-16 02:35:47.66413
a38d7a7e-4bbc-4b90-85d1-de5c2270fcb8,person_119,361,151,397,228,"0.660045385360718",2025-10-16 02:35:51.194802,2025-10-16 02:35:51.194818,2025-10-16 02:35:51.18293
83aaea59-fef1-4004-a601-0496958ed76c,person_119,360,150,397,228,"0.736083984375",2025-10-16 02:35:50.053255,2025-10-16 02:35:50.053272,2025-10-16 02:35:50.038957
b61c5052-1b54-4118-973f-a493cb9875c6,person_119,366,158,410,277,"0.715373873710632",2025-10-16 02:35:45.449888,2025-10-16 02:35:45.449898,2025-10-16 02:35:45.422647
79235d32-0823-41ad-b64c-1cf67ce771f0,person_119,361,152,398,228,"0.781540870666504",2025-10-16 02:35:48.896115,2025-10-16 02:35:48.89616,2025-10-16 02:35:48.876585
47b8c733-7336-4adc-92b2-554ab0fc8f72,person_122,175,126,197,198,"0.625707924365997",2025-10-16 02:35:51.200413,2025-10-16 02:35:51.200424,2025-10-16 02:35:51.182944
96b51028-4603-4806-981a-bd8631f37218,person_122,178,130,201,200,"0.543662130832672",2025-10-16 02:35:50.060002,2025-10-16 02:35:50.060018,2025-10-16 02:35:50.038975
406d4419-f47f-4519-8e11-7dba5d4fe30b,person_122,166,149,201,259,"0.751138508319855",2025-10-16 02:35:46.581194,2025-10-16 02:35:46.581205,2025-10-16 02:35:46.559512
f7bec383-bf0c-4afd-90f7-8c2dd04c0e11,person_123,278,141,314,237,"0.776768445968628",2025-10-16 02:35:46.709348,2025-10-16 02:35:46.709363,2025-10-16 02:35:46.705146
3e24c9ac-e9c1-443c-955d-07a077f4631f,person_124,254,142,287,241,"0.657808661460876",2025-10-16 02:35:46.716572,2025-10-16 02:35:46.716588,2025-10-16 02:35:46.705152
abdce799-237c-4d28-9ba8-d951e05f6639,person_125,132,137,167,231,"0.686443626880646",2025-10-16 02:35:47.808117,2025-10-16 02:35:47.808127,2025-10-16 02:35:47.802191
bca8ddb6-cc23-425e-a9d0-fb20fd6b0910,person_125,139,158,178,269,"0.553512930870056",2025-10-16 02:35:46.723375,2025-10-16 02:35:46.723395,2025-10-16 02:35:46.705158
